"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"02148","42.43048","-71.05762","Malden","MA","Massachusetts","TRUE","","65386","5003.1","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02149","42.40643","-71.05446","Everett","MA","Massachusetts","TRUE","","48584","5486.4","25017","Middlesex","{""25017"": 99.8, ""25025"": 0.2}","Middlesex|Suffolk","25017|25025","FALSE","FALSE","America/New_York"
"02150","42.39587","-71.03251","Chelsea","MA","Massachusetts","TRUE","","40009","6976.6","25025","Suffolk","{""25025"": 99.83, ""25017"": 0.17}","Suffolk|Middlesex","25025|25017","FALSE","FALSE","America/New_York"
"02151","42.41887","-71.004","Revere","MA","Massachusetts","TRUE","","60736","4110.3","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02152","42.37724","-70.98115","Winthrop","MA","Massachusetts","TRUE","","19088","4447.1","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02155","42.42324","-71.10878","Medford","MA","Massachusetts","TRUE","","62996","2969.9","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02163","42.36717","-71.12509","Boston","MA","Massachusetts","TRUE","","2198","4625.7","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02169","42.23971","-71.01802","Quincy","MA","Massachusetts","TRUE","","60459","1929.9","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02170","42.26644","-71.01621","Quincy","MA","Massachusetts","TRUE","","20130","3727.8","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02171","42.28709","-71.02604","Quincy","MA","Massachusetts","TRUE","","19923","3136.3","25021","Norfolk","{""25021"": 97.35, ""25025"": 2.65}","Norfolk|Suffolk","25021|25025","FALSE","FALSE","America/New_York"
"02176","42.45561","-71.05901","Melrose","MA","Massachusetts","TRUE","","29401","2423.9","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02180","42.47396","-71.09705","Stoneham","MA","Massachusetts","TRUE","","23077","1490.5","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02184","42.20386","-71.0022","Braintree","MA","Massachusetts","TRUE","","38712","1086.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02186","42.23854","-71.08464","Milton","MA","Massachusetts","TRUE","","28414","801.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02188","42.20724","-70.95764","Weymouth","MA","Massachusetts","TRUE","","16169","1616.6","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02189","42.2111","-70.93135","East Weymouth","MA","Massachusetts","TRUE","","15265","1469.8","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02190","42.16625","-70.95253","South Weymouth","MA","Massachusetts","TRUE","","17927","989.4","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02191","42.24434","-70.94378","North Weymouth","MA","Massachusetts","TRUE","","7856","1691.5","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02199","42.34748","-71.08199","Boston","MA","Massachusetts","TRUE","","1232","8306.3","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02203","42.36144","-71.05945","Boston","MA","Massachusetts","TRUE","","0","0.0","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02205","42.34935","-71.05564","Boston","MA","Massachusetts","TRUE","","0","0.0","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02210","42.34815","-71.03942","Boston","MA","Massachusetts","TRUE","","4830","2021.1","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02215","42.34741","-71.10276","Boston","MA","Massachusetts","TRUE","","25856","11289.2","25025","Suffolk","{""25025"": 95.71, ""25021"": 4.29}","Suffolk|Norfolk","25025|25021","FALSE","FALSE","America/New_York"
"02301","42.07791","-71.04223","Brockton","MA","Massachusetts","TRUE","","68571","2127.1","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02302","42.08792","-70.99864","Brockton","MA","Massachusetts","TRUE","","35645","1549.6","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02322","42.12666","-71.04922","Avon","MA","Massachusetts","TRUE","","4740","426.5","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02324","41.97272","-70.97498","Bridgewater","MA","Massachusetts","TRUE","","25245","361.2","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02325","41.98875","-70.96449","Bridgewater","MA","Massachusetts","TRUE","","3082","3904.5","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02330","41.87388","-70.7563","Carver","MA","Massachusetts","TRUE","","11641","120.5","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02332","42.04651","-70.71388","Duxbury","MA","Massachusetts","TRUE","","16004","260.7","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02333","42.03521","-70.94235","East Bridgewater","MA","Massachusetts","TRUE","","14403","323.4","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02338","41.99138","-70.86326","Halifax","MA","Massachusetts","TRUE","","7737","187.0","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02339","42.12241","-70.85665","Hanover","MA","Massachusetts","TRUE","","14742","366.3","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02341","42.05604","-70.87251","Hanson","MA","Massachusetts","TRUE","","10419","269.9","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02343","42.14733","-71.00484","Holbrook","MA","Massachusetts","TRUE","","11309","622.8","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02346","41.88034","-70.87446","Middleboro","MA","Massachusetts","TRUE","","24219","135.4","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02347","41.83101","-70.9594","Lakeville","MA","Massachusetts","TRUE","","11514","150.2","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02350","42.02043","-70.84562","Monponsett","MA","Massachusetts","TRUE","","182","616.9","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02351","42.11805","-70.95905","Abington","MA","Massachusetts","TRUE","","16974","657.7","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02356","42.05519","-71.12071","North Easton","MA","Massachusetts","TRUE","","11943","338.9","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02357","42.06224","-71.07751","North Easton","MA","Massachusetts","TRUE","","1582","1573.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02359","42.06547","-70.8014","Pembroke","MA","Massachusetts","TRUE","","18329","324.8","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02360","41.87817","-70.63089","Plymouth","MA","Massachusetts","TRUE","","60793","243.5","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02364","41.98616","-70.74823","Kingston","MA","Massachusetts","TRUE","","13618","282.0","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02366","41.84868","-70.6613","South Carver","MA","Massachusetts","TRUE","","194","1672.9","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02367","41.96345","-70.80975","Plympton","MA","Massachusetts","TRUE","","2934","77.2","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02368","42.17506","-71.05011","Randolph","MA","Massachusetts","TRUE","","34696","1436.8","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02370","42.1295","-70.91002","Rockland","MA","Massachusetts","TRUE","","17774","684.3","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02375","42.01954","-71.10381","South Easton","MA","Massachusetts","TRUE","","11437","320.4","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02379","42.02139","-71.0267","West Bridgewater","MA","Massachusetts","TRUE","","7622","192.1","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02382","42.08","-70.93993","Whitman","MA","Massachusetts","TRUE","","15116","841.4","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02420","42.45821","-71.21762","Lexington","MA","Massachusetts","TRUE","","15451","847.7","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02421","42.438","-71.23922","Lexington","MA","Massachusetts","TRUE","","18784","757.9","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02445","42.32581","-71.13319","Brookline","MA","Massachusetts","TRUE","","21485","3177.0","25021","Norfolk","{""25021"": 97.44, ""25025"": 2.56}","Norfolk|Suffolk","25021|25025","FALSE","FALSE","America/New_York"
"02446","42.3435","-71.12179","Brookline","MA","Massachusetts","TRUE","","31764","9549.4","25021","Norfolk","{""25021"": 99.9, ""25025"": 0.1}","Norfolk|Suffolk","25021|25025","FALSE","FALSE","America/New_York"
"02451","42.39859","-71.2573","Waltham","MA","Massachusetts","TRUE","","17965","1303.8","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02452","42.39365","-71.2202","Waltham","MA","Massachusetts","TRUE","","16193","1639.6","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02453","42.36918","-71.24101","Waltham","MA","Massachusetts","TRUE","","30441","3272.1","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02457","42.29777","-71.26887","Babson Park","MA","Massachusetts","TRUE","","1848","3523.3","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02458","42.35294","-71.18763","Newton","MA","Massachusetts","TRUE","","12428","2441.2","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02459","42.31515","-71.19174","Newton Center","MA","Massachusetts","TRUE","","19081","1463.6","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02460","42.35206","-71.20835","Newtonville","MA","Massachusetts","TRUE","","9638","2760.8","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02461","42.31693","-71.20875","Newton Highlands","MA","Massachusetts","TRUE","","6899","1735.1","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02462","42.33102","-71.25599","Newton Lower Falls","MA","Massachusetts","TRUE","","1381","763.5","25017","Middlesex","{""25017"": 99.45, ""25021"": 0.55}","Middlesex|Norfolk","25017|25021","FALSE","FALSE","America/New_York"
"02464","42.31274","-71.21981","Newton Upper Falls","MA","Massachusetts","TRUE","","3595","2521.1","25017","Middlesex","{""25017"": 99.58, ""25021"": 0.42}","Middlesex|Norfolk","25017|25021","FALSE","FALSE","America/New_York"
"02465","42.34969","-71.22646","West Newton","MA","Massachusetts","TRUE","","11574","2077.4","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02466","42.34541","-71.24759","Auburndale","MA","Massachusetts","TRUE","","9109","2215.6","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02467","42.31725","-71.16096","Chestnut Hill","MA","Massachusetts","TRUE","","23328","1836.1","25021","Norfolk","{""25021"": 57.05, ""25017"": 28.65, ""25025"": 14.3}","Norfolk|Middlesex|Suffolk","25021|25017|25025","FALSE","FALSE","America/New_York"
"02468","42.32777","-71.23142","Waban","MA","Massachusetts","TRUE","","5305","1333.5","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02472","42.37","-71.17713","Watertown","MA","Massachusetts","TRUE","","35229","3375.0","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02474","42.42053","-71.15666","Arlington","MA","Massachusetts","TRUE","","28028","3538.3","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02476","42.41597","-71.17437","Arlington","MA","Massachusetts","TRUE","","18017","3337.3","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02478","42.39602","-71.17955","Belmont","MA","Massachusetts","TRUE","","27016","2245.4","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02481","42.31064","-71.27779","Wellesley Hills","MA","Massachusetts","TRUE","","16997","1077.7","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02482","42.29455","-71.29859","Wellesley","MA","Massachusetts","TRUE","","10520","1091.6","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02492","42.27615","-71.24387","Needham","MA","Massachusetts","TRUE","","20927","850.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02493","42.35893","-71.30009","Weston","MA","Massachusetts","TRUE","","11806","271.0","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02494","42.29959","-71.2317","Needham Heights","MA","Massachusetts","TRUE","","10881","1500.2","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02532","41.75111","-70.59713","Buzzards Bay","MA","Massachusetts","TRUE","","12715","356.1","25001","Barnstable","{""25001"": 89.93, ""25023"": 10.07}","Barnstable|Plymouth","25001|25023","FALSE","FALSE","America/New_York"
"02534","41.66626","-70.61628","Cataumet","MA","Massachusetts","TRUE","","1127","158.9","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02535","41.34896","-70.74629","Chilmark","MA","Massachusetts","TRUE","","2151","34.1","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02536","41.59706","-70.56677","East Falmouth","MA","Massachusetts","TRUE","","20261","285.9","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02537","41.72882","-70.44317","East Sandwich","MA","Massachusetts","TRUE","","7124","200.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02538","41.77872","-70.65077","East Wareham","MA","Massachusetts","TRUE","","4663","287.4","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02539","41.37994","-70.53227","Edgartown","MA","Massachusetts","TRUE","","5084","73.2","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02540","41.57128","-70.62807","Falmouth","MA","Massachusetts","TRUE","","8888","311.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02542","41.70194","-70.54824","Buzzards Bay","MA","Massachusetts","TRUE","","847","11.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02543","41.48731","-70.74525","Woods Hole","MA","Massachusetts","TRUE","","924","31.5","25007","Dukes","{""25007"": 83.01, ""25001"": 16.99}","Dukes|Barnstable","25007|25001","FALSE","FALSE","America/New_York"
"02553","41.71297","-70.62011","Monument Beach","MA","Massachusetts","TRUE","","30","58.6","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02554","41.28555","-70.08043","Nantucket","MA","Massachusetts","TRUE","","13585","131.2","25019","Nantucket","{""25019"": 100}","Nantucket","25019","FALSE","FALSE","America/New_York"
"02556","41.63903","-70.62521","North Falmouth","MA","Massachusetts","TRUE","","2457","240.4","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02557","41.44218","-70.56648","Oak Bluffs","MA","Massachusetts","TRUE","","1762","210.0","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02558","41.74453","-70.65377","Onset","MA","Massachusetts","TRUE","","1779","615.1","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02559","41.69237","-70.61374","Pocasset","MA","Massachusetts","TRUE","","3307","239.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02561","41.76782","-70.53281","Sagamore","MA","Massachusetts","TRUE","","1025","477.3","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02562","41.78753","-70.52746","Sagamore Beach","MA","Massachusetts","TRUE","","3204","366.4","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02563","41.71995","-70.4818","Sandwich","MA","Massachusetts","TRUE","","9514","278.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02564","41.26552","-69.98608","Siasconset","MA","Massachusetts","TRUE","","180","11.5","25019","Nantucket","{""25019"": 100}","Nantucket","25019","FALSE","FALSE","America/New_York"
"02568","41.44341","-70.61534","Vineyard Haven","MA","Massachusetts","TRUE","","8810","264.7","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02571","41.76184","-70.70138","Wareham","MA","Massachusetts","TRUE","","10738","221.7","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02575","41.39651","-70.65496","West Tisbury","MA","Massachusetts","TRUE","","2432","41.3","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02576","41.77807","-70.76338","West Wareham","MA","Massachusetts","TRUE","","3985","163.6","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02584","41.25753","-70.00522","Nantucket","MA","Massachusetts","TRUE","","30","85.0","25019","Nantucket","{""25019"": 100}","Nantucket","25019","FALSE","FALSE","America/New_York"
"02601","41.66","-70.29327","Hyannis","MA","Massachusetts","TRUE","","17175","756.3","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02630","41.69674","-70.3052","Barnstable","MA","Massachusetts","TRUE","","1953","154.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02631","41.74673","-70.06894","Brewster","MA","Massachusetts","TRUE","","10109","175.9","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02632","41.66074","-70.34826","Centerville","MA","Massachusetts","TRUE","","12038","623.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02633","41.68949","-69.97397","Chatham","MA","Massachusetts","TRUE","","4649","207.9","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02635","41.62348","-70.44051","Cotuit","MA","Massachusetts","TRUE","","2902","204.2","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02637","41.70493","-70.27245","Cummaquid","MA","Massachusetts","TRUE","","292","146.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02638","41.73225","-70.19459","Dennis","MA","Massachusetts","TRUE","","3180","217.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02639","41.66639","-70.13535","Dennis Port","MA","Massachusetts","TRUE","","3439","474.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02641","41.75221","-70.15176","East Dennis","MA","Massachusetts","TRUE","","178","41.4","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02642","41.83976","-69.97711","Eastham","MA","Massachusetts","TRUE","","5674","156.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02643","41.75534","-69.94002","East Orleans","MA","Massachusetts","TRUE","","0","0.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02644","41.68361","-70.51202","Forestdale","MA","Massachusetts","TRUE","","3713","424.9","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02645","41.70352","-70.06215","Harwich","MA","Massachusetts","TRUE","","10845","247.4","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02646","41.67103","-70.07144","Harwich Port","MA","Massachusetts","TRUE","","1801","239.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02647","41.63127","-70.30909","Hyannis Port","MA","Massachusetts","TRUE","","166","148.6","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02648","41.67237","-70.41545","Marstons Mills","MA","Massachusetts","TRUE","","7283","281.7","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02649","41.61778","-70.49077","Mashpee","MA","Massachusetts","TRUE","","14996","247.4","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02650","41.7036","-69.96589","North Chatham","MA","Massachusetts","TRUE","","764","216.3","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02652","42.0428","-70.09276","North Truro","MA","Massachusetts","TRUE","","990","45.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02653","41.76901","-69.9737","Orleans","MA","Massachusetts","TRUE","","6276","201.1","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02655","41.62972","-70.39263","Osterville","MA","Massachusetts","TRUE","","3341","199.3","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02657","42.06139","-70.19813","Provincetown","MA","Massachusetts","TRUE","","3582","143.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02659","41.68258","-70.02234","South Chatham","MA","Massachusetts","TRUE","","1141","222.3","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02660","41.70828","-70.15517","South Dennis","MA","Massachusetts","TRUE","","6480","298.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02663","41.90576","-69.989","South Wellfleet","MA","Massachusetts","TRUE","","398","53.8","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02664","41.67486","-70.19446","South Yarmouth","MA","Massachusetts","TRUE","","9010","498.1","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02666","41.98817","-70.04603","Truro","MA","Massachusetts","TRUE","","585","18.0","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02667","41.92937","-70.02074","Wellfleet","MA","Massachusetts","TRUE","","3907","89.1","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02668","41.70713","-70.36246","West Barnstable","MA","Massachusetts","TRUE","","2604","70.2","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02670","41.66","-70.17098","West Dennis","MA","Massachusetts","TRUE","","1373","249.6","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02671","41.66938","-70.11087","West Harwich","MA","Massachusetts","TRUE","","870","193.7","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02672","41.6357","-70.31878","West Hyannisport","MA","Massachusetts","TRUE","","153","119.6","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02673","41.6557","-70.24447","West Yarmouth","MA","Massachusetts","TRUE","","9351","389.5","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02675","41.70401","-70.22883","Yarmouth Port","MA","Massachusetts","TRUE","","7178","316.2","25001","Barnstable","{""25001"": 100}","Barnstable","25001","FALSE","FALSE","America/New_York"
"02702","41.78452","-71.06112","Assonet","MA","Massachusetts","TRUE","","4383","100.7","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02703","41.93108","-71.29499","Attleboro","MA","Massachusetts","TRUE","","46126","665.5","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02713","41.42818","-70.89102","Cuttyhunk","MA","Massachusetts","TRUE","","34","3.7","25007","Dukes","{""25007"": 100}","Dukes","25007","FALSE","FALSE","America/New_York"
"02715","41.81681","-71.15064","Dighton","MA","Massachusetts","TRUE","","3531","122.0","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02717","41.75405","-70.98312","East Freetown","MA","Massachusetts","TRUE","","4782","83.2","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02718","41.86902","-71.01128","East Taunton","MA","Massachusetts","TRUE","","6867","257.7","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02719","41.63945","-70.87322","Fairhaven","MA","Massachusetts","TRUE","","15911","496.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02720","41.73095","-71.10932","Fall River","MA","Massachusetts","TRUE","","31210","914.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02721","41.67451","-71.14869","Fall River","MA","Massachusetts","TRUE","","26981","2589.5","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02723","41.69237","-71.1309","Fall River","MA","Massachusetts","TRUE","","16577","4013.6","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02724","41.68372","-71.17949","Fall River","MA","Massachusetts","TRUE","","18127","3886.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02725","41.71253","-71.18426","Somerset","MA","Massachusetts","TRUE","","2490","405.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02726","41.76073","-71.14444","Somerset","MA","Massachusetts","TRUE","","15781","1102.5","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02738","41.7092","-70.76362","Marion","MA","Massachusetts","TRUE","","5378","147.0","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02739","41.6687","-70.81705","Mattapoisett","MA","Massachusetts","TRUE","","6478","144.3","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
